"","dependent.var","independent.var","independent.var.value","dependent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"422","What are the biggest challenges you face in accessing shelter?",NA,"NA","4. Discrimatory treatment/Landlords do not trust me ",0.0127388535031847,NA,0,0.030474589375561,NA,NA
"511","What are the biggest challenges you face in accessing shelter?",NA,"NA","5. Do not have the right contacts to find a place ",0.0445859872611465,NA,0.0119450203596792,0.0772269541626138,NA,NA
"611","What are the biggest challenges you face in accessing shelter?",NA,"NA","6. Fear of being overcharged ",0.337579617834395,NA,0.262793158950018,0.412366076718772,NA,NA
"711","What are the biggest challenges you face in accessing shelter?",NA,"NA","7. Lack of information about finding shelter",0.0764331210191083,NA,0.0344143844585025,0.118451857579714,NA,NA
"88","What are the biggest challenges you face in accessing shelter?",NA,"NA","8. Lack of freedom of movement",0.0254777070063694,NA,0.000557934309997964,0.0503974797027409,NA,NA
"98","What are the biggest challenges you face in accessing shelter?",NA,"NA","9. Tensions with host community",0.0764331210191083,NA,0.0344143844585025,0.118451857579714,NA,NA
"108","What are the biggest challenges you face in accessing shelter?",NA,"NA","10. Safety and security concerns (threat, danger, etc)",0.0318471337579618,NA,0.00407717967257631,0.0596170878433473,NA,NA
"1113","What are the biggest challenges you face in accessing shelter?",NA,"NA","Other (please specify)",0.0127388535031847,NA,0,0.030474589375561,NA,NA
"1211","What are the biggest challenges you face in accessing shelter?",NA,"NA","Don't know",0,NA,0,0,NA,NA
"137","What are the biggest challenges you face in accessing shelter?",NA,"NA","Prefer not to answer",0,NA,0,0,NA,NA
"138","Have you experienced eviction or the threat of eviction within the past 6 months?",NA,"NA","3. No",0.910828025477707,NA,0.866106338654955,0.955549712300459,NA,NA
"232","Have you experienced eviction or the threat of eviction within the past 6 months?",NA,"NA","2. Yes, have been recently evicted",0.0254777070063694,NA,0.000751252352384237,0.0502041616603546,NA,NA
"326","Have you experienced eviction or the threat of eviction within the past 6 months?",NA,"NA","1. Yes, have been threatened with eviction",0.0636942675159236,NA,0.025372563976571,0.102015971055276,NA,NA
"139","Why do you think you were evicted / threatened with eviction?",NA,"NA","1. Forced eviction, i.e. from armed group pressure or land-grabbing",0,NA,0,0,NA,NA
"233","Why do you think you were evicted / threatened with eviction?",NA,"NA","2. Land acquisitions",0,NA,0,0,NA,NA
"327","Why do you think you were evicted / threatened with eviction?",NA,"NA","3. Clearance of camp/public space by authorities",0.714285714285714,NA,0.443604477884251,0.984966950687178,NA,NA
"423","Why do you think you were evicted / threatened with eviction?",NA,"NA","4. Discrimination based on ethnicity/tribe",0,NA,0,0,NA,NA
"512","Why do you think you were evicted / threatened with eviction?",NA,"NA","5. Cannot afford rent",0.142857142857143,NA,0,0.352525926999883,NA,NA
"612","Why do you think you were evicted / threatened with eviction?",NA,"NA","6. No documentation to prove legal ownership",0.214285714285714,NA,0,0.460144156657246,NA,NA
"712","Why do you think you were evicted / threatened with eviction?",NA,"NA","7. Punitive or retaliatory actions",0,NA,0,0,NA,NA
"89","Why do you think you were evicted / threatened with eviction?",NA,"NA","8. Authorities requested that you leave ",0.0714285714285714,NA,0,0.225740618318771,NA,NA
"99","Why do you think you were evicted / threatened with eviction?",NA,"NA","9. Host family no longer able to host our family",0,NA,0,0,NA,NA
"109","Why do you think you were evicted / threatened with eviction?",NA,"NA","10. Request to vacate from owner of buidling/land",0.214285714285714,NA,0,0.460144156657246,NA,NA
"1114","Why do you think you were evicted / threatened with eviction?",NA,"NA","11. Lack of rental contract ",0,NA,0,0,NA,NA
"1212","Why do you think you were evicted / threatened with eviction?",NA,"NA","12. Lack of required documents",0,NA,0,0,NA,NA
"1310","Why do you think you were evicted / threatened with eviction?",NA,"NA","Other (please specify)",0.0714285714285714,NA,0,0.225740618318771,NA,NA
"144","Why do you think you were evicted / threatened with eviction?",NA,"NA","Don't know",0,NA,0,0,NA,NA
"154","Why do you think you were evicted / threatened with eviction?",NA,"NA","Prefer not to answer",0,NA,0,0,NA,NA
"140","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","1. Did not work outside the home in the past 30 days",0.0127388535031847,NA,0,0.030474589375561,NA,NA
"234","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","2. Permanent job with annual/monthly/weekly wage",0.445859872611465,NA,0.367250014594016,0.524469730628914,NA,NA
"328","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","3. Temporary job with weekly/daily/monthly wage",0.235668789808917,NA,0.168547568425752,0.302790011192083,NA,NA
"424","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","4. Daily labour",0.382165605095541,NA,0.305318084876983,0.4590131253141,NA,NA
"513","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","Other (please specify)",0.0191082802547771,NA,0,0.0407598482560923,NA,NA
"613","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","Don't know",0,NA,0,0,NA,NA
"713","Have you worked in any of the following types of jobs in the past 30 days?",NA,"NA","Prefer not to answer",0,NA,0,0,NA,NA
"145","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","1. Libyan-owned business (private sector)",0.219354838709677,NA,0.153480769186244,0.285228908233111,NA,NA
"235","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","2. Foreign-owned business (private sector)",0,NA,0,0,NA,NA
"329","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","3. Libyan non-profit sector (Libyan NGO, civil society organization, etc.)",0,NA,0,0,NA,NA
"425","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","4. International non-profit sector (international NGO, UN agency, etc.)",0,NA,0,0,NA,NA
"514","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","5. Own business or family business",0.412903225806452,NA,0.334525432255428,0.491281019357475,NA,NA
"614","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","6. Informal or irregular labour",0.296774193548387,NA,0.224050736629124,0.369497650467651,NA,NA
"714","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","Other (please specify)",0.0645161290322581,NA,0.0254080619683265,0.10362419609619,NA,NA
"810","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","Don't know",0.0451612903225806,NA,0.01210438241893,0.0782181982262313,NA,NA
"910","Have you worked for the following types of institutions in the past 30 days?",NA,"NA","Prefer not to answer",0.0129032258064516,NA,0,0.0308688811310243,NA,NA
"146","Did you face any challenges obtaining enough money to meet your needs over the last 30 days?",NA,"NA","No",0.484076433121019,NA,0.405654878941735,0.562497987300303,NA,NA
"236","Did you face any challenges obtaining enough money to meet your needs over the last 30 days?",NA,"NA","Yes",0.515923566878981,NA,0.437502012699697,0.594345121058265,NA,NA
"147","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","1. Lack of work opportunity",0.345679012345679,NA,0.239862399635579,0.451495625055779,NA,NA
"237","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","2. Salary or wages too low",0.45679012345679,NA,0.345958395307467,0.567621851606113,NA,NA
"330","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","3. Salary or wages not regularly paid",0.691358024691358,NA,0.588579844763504,0.794136204619212,NA,NA
"426","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","4. Unable to withdraw enough money from bank account",0.0740740740740741,NA,0.0158043231541556,0.132343824993992,NA,NA
"515","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","5. No currently functioning banks/financial institutions in my area",0.0123456790123457,NA,0,0.0369143632253636,NA,NA
"615","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","Other (please specify)",0,NA,0,0,NA,NA
"715","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","Don't know",0.0123456790123457,NA,0,0.0369143632253636,NA,NA
"811","What were the main challenges to obtaining enough money to meet your  needs in the last 30 days?",NA,"NA","Prefer not to answer",0.0123456790123457,NA,0,0.0369143632253635,NA,NA
"148","When buying items for domestic consumption in Libya, do you buy for your household, share a budget with other people or buy only for yourself?",NA,"NA","1. I buy for my household (family members or dependents)",0.114649681528662,NA,0.0646543109176729,0.164645052139652,NA,NA
"238","When buying items for domestic consumption in Libya, do you buy for your household, share a budget with other people or buy only for yourself?",NA,"NA","4. I buy only for myself",0.127388535031847,NA,0.0750692957387065,0.179707774324988,NA,NA
"332","When buying items for domestic consumption in Libya, do you buy for your household, share a budget with other people or buy only for yourself?",NA,"NA","3. I share only certain types of expenses with other people (not family members or dependents)",0.318471337579618,NA,0.245363652827885,0.391579022331351,NA,NA
"427","When buying items for domestic consumption in Libya, do you buy for your household, share a budget with other people or buy only for yourself?",NA,"NA","2. I share nearly all expenses with other people (not family members or dependents)",0.439490445859873,NA,0.361605769268318,0.517375122451427,NA,NA
"dependent.var9","what is your total amount of debt (in LYD)?","na","NA","NA",357.272727272727,NA,247.234638391834,467.310816153621,NA,NA
"149","What was the primary reason for taking on debt?",NA,"NA","1. Accessing food",0.681818181818182,NA,0.482608513505322,0.881027850131041,NA,NA
"239","What was the primary reason for taking on debt?",NA,"NA","2. Paying for healthcare",0.0454545454545455,NA,-0.0436347265700024,0.134543817479093,NA,NA
"333","What was the primary reason for taking on debt?",NA,"NA","6. Paying for other basic needs",0.0454545454545455,NA,-0.0436347265700024,0.134543817479093,NA,NA
"428","What was the primary reason for taking on debt?",NA,"NA","4. Paying for rent",0.181818181818182,NA,0.01685690438932,0.346779459247044,NA,NA
"516","What was the primary reason for taking on debt?",NA,"NA","9. Paying smuggler or connection house operator",0.0454545454545455,NA,-0.0436347265700024,0.134543817479093,NA,NA
"dependent.var10","What percentage of your income would you estimate you send to family in your country of origin per month?","na","NA","NA",45.140127388535,NA,40.8077101476099,49.4725446294602,NA,NA
"dependent.var11","what percentage of your income would you estimate you save in Libya (do not spend/send) per month?","na","NA","NA",21.968152866242,NA,18.810843656784,25.1254620757,NA,NA
"150","What was the payment modality most commonly used by your household in the past 30 days?",NA,"NA","7. Bank transfers",0.00636942675159236,NA,-0.00611442028369463,0.0188532737868793,NA,NA
"240","What was the payment modality most commonly used by your household in the past 30 days?",NA,"NA","1. Cash (LYD)",0.987261146496815,NA,0.96966299766349,1.00485929533014,NA,NA
"334","What was the payment modality most commonly used by your household in the past 30 days?",NA,"NA","2. Cash (foreign/non-LYD)",0.00636942675159236,NA,-0.00611442028369463,0.0188532737868793,NA,NA
"155","Do you have access to a marketplace or grocery store where you can find fresh produce in your mahalla or close to your mahalla?",NA,"NA","No",0.0127388535031847,NA,-0.00485929533014016,0.0303370023365096,NA,NA
"242","Do you have access to a marketplace or grocery store where you can find fresh produce in your mahalla or close to your mahalla?",NA,"NA","Yes",0.987261146496815,NA,0.96966299766349,1.00485929533014,NA,NA
"156","What means of transport do you usually use to travel to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","4. Bicycle",0.12258064516129,NA,0.070783921828225,0.174377368494356,NA,NA
"243","What means of transport do you usually use to travel to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","2. Car",0.0645161290322581,NA,0.0257153867899627,0.103316871274553,NA,NA
"335","What means of transport do you usually use to travel to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","6. Driven there by somebody I know",0.032258064516129,NA,0.00435276655276752,0.0601633624794905,NA,NA
"429","What means of transport do you usually use to travel to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","Other (please specify)",0.0258064516129032,NA,0.00076413501952902,0.0508487682062774,NA,NA
"517","What means of transport do you usually use to travel to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","5. Public transport",0.0709677419354839,NA,0.0304137490106994,0.111521734860268,NA,NA
"616","What means of transport do you usually use to travel to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","3. Walking",0.683870967741935,NA,0.610435307293911,0.75730662818996,NA,NA
"157","For how long do you have to travel using this means of transport to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","4. 1-2 hours",0.0838709677419355,NA,0.0400913585147061,0.127650576969165,NA,NA
"244","For how long do you have to travel using this means of transport to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","2. 15-29 minutes",0.167741935483871,NA,0.108730312166222,0.22675355880152,NA,NA
"336","For how long do you have to travel using this means of transport to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","3. 30-59 minutes",0.0645161290322581,NA,0.0257153867899627,0.103316871274553,NA,NA
"430","For how long do you have to travel using this means of transport to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"NA","1. Less than 15 minutes",0.683870967741935,NA,0.610435307293911,0.75730662818996,NA,NA
"158","In the last 30 days, did you face any barriers to consistently accessing marketplaces?",NA,"NA","1. No barriers faced when accessing marketplace",0.942675159235669,NA,0.905911352196811,0.979438966274527,NA,NA
"245","In the last 30 days, did you face any barriers to consistently accessing marketplaces?",NA,"NA","2. Live too far from marketplace / no means of transport",0,NA,0,0,NA,NA
