list_name,name,label::English (en),label::French (fr),label::Arabic (ar),mantika,baladiya,organisation,media::image:: English (en),media::image:: Arabic (ar),media::image:: French (fr)
obtaining_cash_challenge_reasons,no_functioning_banks,5. No currently functioning banks/financial institutions in my area,5. Aucune banque/institutions financières est opérationelle dans ma région,áÇ ÊæÌÏ ÍÇáíÇ Èäæß / ãÄÓÓÇÊ ãÇáíÉ ÚÇãáÉ İí ãäØŞÊí,,,,,,
obtaining_cash_challenge_reasons,other,Other (please specify),6. Autres (veuillez spécifier s'il vous plait),ÛíÑåÇ (íÑÌì ÇáÊÍÏíÏ),,,,,,
obtaining_cash_challenge_reasons,dk,Don't know,7. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
obtaining_cash_challenge_reasons,dwta,Prefer not to answer,8. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
domestic_consumption_purchase_forwhom,buy_for_myhh,1. I buy for my household (family members or dependents),1. J'achète pour mon foyer (membres de la famille ou personnes à charge),ÃÔÊÑí áÚÇÆáÊí (ÃİÑÇÏ ÇáÃÓÑÉ Ãæ ÇáãÚÇáíä),,,,,,
domestic_consumption_purchase_forwhom,share_expenses_other_people,2. I share nearly all expenses with other people (not family members or dependents),2. Je partage presque toutes les dépenses avec d'autres personnes (Ni avec les membres de famille ni des dépendants),ÃÔÇÑß ÌãíÚ ÇáäİŞÇÊ ÊŞÑíÈğÇ ãÚ ÃÔÎÇÕ ÂÎÑíä (æáíÓ ÃİÑÇÏ ÇáÃÓÑÉ Ãæ ÇáãÚÇáíä),,,,,,
domestic_consumption_purchase_forwhom,share_certain_expenses_other_people,3. I share only certain types of expenses with other people (not family members or dependents),3. Je ne partage que certains types de dépenses avec d'autres personnes (Ni avec les membres de famille ni des dépendants),ÃÔÇÑß ÈÚÖ ÃäæÇÚ ÇáäİŞÇÊ İŞØ ãÚ ÃÔÎÇÕ ÂÎÑíä (æáíÓ ÃİÑÇÏ ÇáÃÓÑÉ Ãæ ÇáãÚÇáíä),,,,,,
domestic_consumption_purchase_forwhom,buy_myself,4. I buy only for myself,4. Je n'achète que pour moi-même,ÃäÇ ÃÔÊÑí İŞØ áäİÓí,,,,,,
domestic_consumption_purchase_forwhom,other,Other (please specify),5. Autres (Veuillez spécifier s'il vous plait),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
domestic_consumption_purchase_forwhom,dk,Don't know,6. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
domestic_consumption_purchase_forwhom,dwta,Prefer not to answer,7. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
debt_primary_reason,accessing_food,1. Accessing food,1. Accès à la nourriture,ÇáæÕæá Åáì ÇáÛĞÇÁ,,,,,,
debt_primary_reason,paying_healthcare,2. Paying for healthcare,2. Payer pour les soins de santé,ÏİÚ ÊßÇáíİ ÇáÑÚÇíÉ ÇáÕÍíÉ,,,,,,
debt_primary_reason,paying_education,3. Paying for education,3. Payer pour l'éducation,ÏİÚ Ëãä ÇáÊÚáíã,,,,,,
debt_primary_reason,paying_rent,4. Paying for rent,4. Payer le loyer,ÏİÚ ÇáÅíÌÇÑ,,,,,,
debt_primary_reason,paying_shelter_maintenance,5. Paying for shelter maintenance,5. Payer pour l'entretien des abris,ÏİÚ áÕíÇäÉ ÇáãÃæì,,,,,,
debt_primary_reason,paying_other_basic_needs,6. Paying for other basic needs,6. Payer pour d'autres besoins de base,ÏİÚ ÇáÇÍÊíÇÌÇÊ ÇáÃÓÇÓíÉ ÇáÃÎÑì,,,,,,
debt_primary_reason,purchasing_productive_assets,7. Purchasing productive assets (for small business or income-generating activities),7. Achat d'actifs productifs (pour les petites entreprises ou les activités génératrices de revenus),ÔÑÇÁ ÇáÃÕæá ÇáÅäÊÇÌíÉ (ááÃÚãÇá ÇáÊÌÇÑíÉ ÇáÕÛíÑÉ Ãæ ÇáÃäÔØÉ ÇáãÏÑÉ ááÏÎá),,,,,,
debt_primary_reason,purchasing_nonproductive_assets,"8. Purchasing non-productive assets (e.g. TV, household appliances, furniture, gold, etc.)",8. Achat d'actifs non productifs,"ÔÑÇÁ ÇáÃÕæá ÛíÑ ÇáãäÊÌÉ (ãËá ÇáÇËÇÊ¡ ÇáÊáİÇÒ....)",,,,,,
debt_primary_reason,paying_smuggler,9. Paying smuggler or connection house operator,9. Payer le contrebandier ou l'opérateur de maison de connexion,ÏİÚ ááãåÑÈ Ãæ ãÑÇßÒ ÅíæÇÁ ÎÇÕÉ ááãåÑÈíä,,,,,,
debt_primary_reason,paying_bride_price,10. Paying for release from captivity,10. Payer pour la libération de captivité,ÏİÚ ÇáãåÑ / ÓÚÑ ÇáÚÑæÓ,,,,,,
debt_primary_reason,other,Other (please specify),11. Autres (s'il vous plaît spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
debt_primary_reason,dk,Don't know,12. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
debt_primary_reason,dwta,Prefer not to answer,13. Préférez ne pas répondre, áÇ ÃİÖá ÇáÇÌÇÈÉ,,,,,,
payment_modality,cash_lyd_modality,1. Cash (LYD),1. Espèces (LYD),äŞÏÇ  (ÇáÏíäÇÑ ÇááíÈí),,,,,,
payment_modality,cash_non_lyd_modality,2. Cash (foreign/non-LYD),2. Espèces (étrangers/non-LYD),äŞÏÇ ÚãáÉ ÇÌäÈíÉ  /  ÛíÑ ÇáÏíäÇÑ ÇááíÈí),,,,,,
payment_modality,credit_debit_card_modality,3. Credit or debit card,3. Carte de crédit ou de débit,ÈØÇŞÉ ÇáÇÆÊãÇä Ãæ ÇáÎÕã,,,,,,
payment_modality,prepaid_gift_card_modality,4. Prepaid or gift card,4. Carte prépayée ou-cadeau,ÈØÇŞÉ ãÓÈŞÉ ÇáÏİÚ,,,,,,
payment_modality,vouchers_modality,5. Vouchers,5. Bons d'achat,ÇáŞÓÇÆã ÇáÔÑÇÆíÉ ,,,,,,
payment_modality,cheques_modality,6. Cheques ,6. Chèques ,ÇáÔíßÇÊ,,,,,,
payment_modality,bank_transfers_modality,7. Bank transfers,7. Transferts bancaires,ÇáÊÍæíáÇÊ ÇáãÕÑİíÉ,,,,,,
payment_modality,mobile_money_modality,8. Mobile money,8. Argent mobile,ÇáÏİÚ ÈæÇÓØÉ  ÇáåÇÊİ ÇáÌæÇá ,,,,,,
payment_modality,other,Other (please specify),9. Autres (s'il vous plaît spécifier),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
payment_modality,dk,Don't know,10. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
payment_modality,dwta,Prefer not to answer,11. Je préfère ne pas répondre, áÇ ÃİÖá ÇáÇÌÇÈÉ,,,,,,
means_transportation,no_way_to_get_there,1. No way to get there,1. Aucun moyen d'y arriver,áÇ ÊæÌÏ æÓíáÉ ááæÕæá Åáì åäÇß,,,,,,
means_transportation,car,2. Car,2. Voiture,ÇáÓíÇÑÉ,,,,,,
means_transportation,walking,3. Walking,3. Marche,ÇáãÔí,,,,,,
means_transportation,bicycle,4. Bicycle,4. Vélo,ÏÑÇÌÉ,,,,,,
means_transportation,public_transport,5. Public transport,5. Transport public,æÓÇÆá ÇáäŞá ÇáÚÇã,,,,,,
means_transportation,driven_by_somebody_iknow,6. Driven there by somebody I know,6. Conduit là par quelqu'un que je connais,íŞæÏåÇ ÔÎÕ ÃÚÑİå,,,,,,
means_transportation,other,Other (please specify),9. Autres (Veuillez spécifier s'il vous plait),ÛíÑåÇ (íÑÌì ÇáÊÍÏíÏ),,,,,,
means_transportation,dk,Don't know,10. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
means_transportation,dwta,Prefer not to answer,11. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
travel_to_market,less_15min,1. Less than 15 minutes,1. Moins de 15 minutes,ÃŞá ãä 15 ÏŞíŞÉ,,,,,,
travel_to_market,between_15_29min,2. 15-29 minutes,2. 15-29 minutes,15 Åáì 29 ÏŞíŞÉ,,,,,,
travel_to_market,between_30_59min,3. 30-59 minutes,3. 30-59 minutes,30 Åáì 59 ÏŞíŞÉ,,,,,,
travel_to_market,between_1_2hours,4. 1-2 hours,4. 1-2 heures,ãä ÓÇÚÉ Åáì ÓÇÚÊíä,,,,,,
travel_to_market,more_2hours,5. More than 2 hours,5. Plus de 2 heures,ÃßËÑ ãä ÓÇÚÊíä,,,,,,
travel_to_market,dk,Don't know,6. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
travel_to_market,dwta,Prefer not to answer,7. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
barriers_access_market,no_barriers_access_market,1. No barriers faced when accessing marketplace,1. Aucun obstacle n'est rencontré lors de l'accès au marché,áÇ äæÇÌå ÚæÇÆŞ ÊÚæŞ ÇáæÕæá Åáì ÇáÓæŞ,,,,,,
barriers_access_market,too_far_market,2. Live too far from marketplace / no means of transport,2. Vivre trop loin du marché / pas de moyens de transport,ÇáÚíÔ ÈÚíÏğÇ Úä ÇáÓæŞ / áÇ ÊæÌÏ æÓÇÆá äŞá,,,,,,
barriers_access_market,transportation_too_expensive,3. Transportation too expensive,3. Transport trop cher,ÇáäŞá ãßáİ ááÛÇíÉ,,,,,,
barriers_access_market,damage_marketplace,4. Damage to marketplace,4. Dommages au marché,ÇáÃÖÑÇÑ ÇáÊí áÍŞÊ ÇáÓæŞ,,,,,,
barriers_access_market,damahe_roads_tomarket,5. Damage to roads leading to marketplace,5. Dommages causés aux routes menant au marché,ÇáÃÖÑÇÑ ÇáÊí áÍŞÊ ÇáØÑŞ ÇáãÄÏíÉ Åáì ÇáÓæŞ,,,,,,
barriers_access_market,insecurity_travel_market,6. Insecurity travelling to and from marketplace,6. Insécurité à destination et en provenance du marché,ÇäÚÏÇã ÇáÃãä ÚäÏ ÇáÊäŞá ãä æÅáì ÇáÓæŞ,,,,,,
barriers_access_market,curfew_prevented_market,7. Curfew prevented access to market,7. Le couvre-feu empêchait l'accès au marché,ÍÙÑ ÇáÊÌæá íÚæŞ ÇáæÕæá Åáì ÇáÓæŞ,,,,,,
barriers_access_market,inconvinient_opening_hours,8. Marketplace never open at a time when we can visit,8. Le marché n'ouvre jamais à un moment où nous pouvons visiter,áÇ íİÊÍ ÇáÓæŞ ãØáŞğÇ İí æŞÊ íãßääÇ İíå ÇáÒíÇÑÉ,,,,,,
barriers_access_market,presence_hazards,9. Presence of explosive hazards,9. Présence de risques explosifs,æÌæÏ ãÎÇØÑ ÇáãÊİÌÑÇÊ,,,,,,
barriers_access_market,discriminatory_practices,10. Discriminatory practices from market vendors,10. Pratiques discriminatoires de la part des vendeurs du marché, ÇáããÇÑÓÇÊ ÇáÚäÕÑíÉ ãä ÈÇÆÚí ÇáÓæŞ,,,,,,
barriers_access_market,lack_docs_travel_market,11. lack of documents to travel,11. Absence de documents pour se déplacer,ÚÏã æÌæÏ æËÇÆŞ ááÊÍÑß,,,,,,
barriers_access_market,language_barrier_market,12. language barriers,12. barrières linguistiques,ÍæÇÌÒ áÛæíÉ,,,,,,
barriers_access_market,other,Other (please specify),11. Autres (Veuillez spécifier s'il vous plait),  ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ) ,,,,,,
barriers_access_market,dk,Don't know,12. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
barriers_access_market,dwta,Prefer not to answer,13. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
barriers_purchasing_items,no_barriers_purchasing_items,"1. No, no barrier faced when purchasing market items","1. Non, aucun obstacle n'est rencontré lors de l'achat d'articles de marché","áÇ¡ áÇ äæÇÌå Ãí ÚæÇÆŞ ÚäÏ ÔÑÇÁ ÓáÚ ãä ÇáÓæŞ",,,,,,
barriers_purchasing_items,yes_items_too_expensive,"2. Yes, some items are too expensive","2. Oui, certains articles sont trop chers","äÚã¡ ÈÚÖ ÇáãæÇÏ ÛÇáíÉ ÌÏÇ",,,,,,
barriers_purchasing_items,yes_items_not_available,"3. Yes, some items are not available","3. Oui, certains articles ne sont pas disponibles","äÚã¡ ÈÚÖ ÇáãæÇÏ ÛíÑ ãÊæİÑÉ",,,,,,
barriers_purchasing_items,yes_no_means_of_payments,"4. Yes, we have no means of payment (e.g., not enough hard cash, vendors do not accept prepaid cards)","4. Oui, je n'ai aucun moyen de paiement (p. ex. pas assez d'argent comptant, les vendeurs n'acceptent pas les cartes de débit, etc.)","äÚã¡ áíÓÊ áÏíäÇ æÓÇÆá ááÏİÚ (Úáì ÓÈíá ÇáãËÇá¡ áÇ ÊæÌÏ ÃãæÇá äŞÏíÉ ßÇİíÉ¡ áÇ íŞÈá ÇáÈÇÆÚæä ÇáÈØÇŞÇÊ ÇáãÏİæÚÉ ãŞÏãğÇ)",,,,,,
barriers_purchasing_items,yes_discriminatory_parctices_vendors,"5. Yes, discriminatory practices from market vendors","5. Oui, les pratiques discriminatoires des vendeurs du marché","äÚã¡ ÇáããÇÑÓÇÊ ÇáÊãííÒíÉ ãä ÈÇÆÚí ÇáÓæŞ ",,,,,,
barriers_purchasing_items,other,Other (please specify),6. Autres (Veuillez spécifier s'il vous plait),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
barriers_purchasing_items,dk,Don't know,7. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
barriers_purchasing_items,dwta,Prefer not to answer,8. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
expensive_unavailable_items_to_afford,fresh_vegetables_fruits,1. Food items: fresh vegetables/fruits,1. Produits alimentaires : légumes/fruits frais,ÇáãæÇÏ ÇáÛĞÇÆíÉ: ÇáÎÖÑæÇÊ ÇáØÇÒÌÉ / ÇáİæÇßå,,,,,,
expensive_unavailable_items_to_afford,fresh_fish_meat_eggs,2. Food items: fresh fish/meat/eggs,2. Produits alimentaires : poisson frais/viande/œufs,ÇáãæÇÏ ÇáÛĞÇÆíÉ: ÇáÃÓãÇß ÇáØÇÒÌÉ / ÇááÍæã / ÇáÈíÖ,,,,,,
expensive_unavailable_items_to_afford,other_food_items,3. Food items: other,3. Articles alimentaires: Autres (s'il vous plaît spécifier),ÇáãæÇÏ ÇáÛĞÇÆíÉ: ÃÎÑì,,,,,,
expensive_unavailable_items_to_afford,hygiene_items_woman,4. NFIs: Hygiene items for women,4. NFIs: Articles d'hygiène pour les femmes,ÇáãæÇÏ ÛíÑ ÇáÛĞÇÆíÉ: ãÓÊáÒãÇÊ ÇáäÙÇİÉ ááäÓÇÁ,,,,,,
expensive_unavailable_items_to_afford,hygiene_items_man,5. NFIs: Hygiene items for men,5. NFIs: Articles d'hygiène pour les hommes,ÇáãæÇÏ ÛíÑ ÇáÛĞÇÆíÉ: ãÓÊáÒãÇÊ ÇáäÙÇİÉ ááÑÌÇá,,,,,,
expensive_unavailable_items_to_afford,hh_items,6. NFIs: Household items,6. NFIs: Articles ménagers,ÇáãæÇÏ ÛíÑ ÇáÛĞÇÆíÉ: ÇáÃÏæÇÊ ÇáãäÒáíÉ,,,,,,
expensive_unavailable_items_to_afford,nfi_fuel,7. NFIs: Fuel,7. NFIs: Carburant,ÇáãæÇÏ ÛíÑ ÇáÛĞÇÆíÉ: ÇáæŞæÏ,,,,,,
expensive_unavailable_items_to_afford,water,8. Water,8. L'eau,ÇáãÇÁ,,,,,,
expensive_unavailable_items_to_afford,medecine_health_related_items,9. Medicine or health-related items,9. Médicaments ou articles liés à la santé,ÇáÏæÇÁ Ãæ ÇáãæÇÏ ÇáãÊÚáŞÉ ÈÇáÕÍÉ,,,,,,
expensive_unavailable_items_to_afford,other,Other (please specify),10. Autres (s'il vous plaît spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
financial_service_providers,banks,Banks,Banques,ÇáÈäæß,,,,,,
financial_service_providers,hawala,1. Hawala,1. Hawala,ÇáÍæÇáÉ,,,,,,
financial_service_providers,local_business_financial_service_provider,2. Financial services provided by local businesses (e.g. petrol stations),2. Services financiers fournis par les entreprises locales (p. ex. stations-service),"ÇáÎÏãÇÊ ÇáãÇáíÉ ÇáÊí ÊŞÏãåÇ ÇáÔÑßÇÊ ÇáãÍáíÉ (ãËá ãÍØÇÊ ÇáæŞæÏ¡ ÔÑßÇÊ ÇáÃÏæíÉ¡ ÅáÎ...)",,,,,,
financial_service_providers,member_community_financial_service_provider,3. Financial services provided by members of the Libyan community,3. Services financiers fournis par des membres de la communauté libyenne,ÇáÎÏãÇÊ ÇáãÇáíÉ ÇáÊí íŞÏãåÇ ÃİÑÇÏ ÇáãÌÊãÚ ÇááíÈí,,,,,,
financial_service_providers,other_refugees_migrants_financial_service_provider,4. Financial services provided by other refugees or migrants,4. Services financiers fournis par d'autres réfugiés ou migrants,ÇáÎÏãÇÊ ÇáãÇáíÉ ÇáãŞÏãÉ ãä ÇááÇÌÆíä ÇáÂÎÑíä Ãæ ÇáãåÇÌÑíä,,,,,,
financial_service_providers,employer_financial_service_provider,5. Financial services provided by an employer,5. Services financiers fournis par un employeur,ÇáÎÏãÇÊ ÇáãÇáíÉ ÇáÊí íŞÏãåÇ ÕÇÍÈ ÇáÚãá,,,,,,
financial_service_providers,sumggler_fianncial_service_provider,6. Financial services provided by a smuggler,6. Services financiers fournis par un contrebandier,ÇáÎÏãÇÊ ÇáãÇáíÉ ÇáÊí íŞÏãåÇ ÇáãåÑÈ,,,,,,
financial_service_providers,other,Other (please specify),7. Autres (s'il vous plaît spécifier),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
financial_service_providers,dk,Don't know,8. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
financial_service_providers,dwta,Prefer not to answer,9. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
storing_cash,safe_place_home,1. In a safe place at home,1. Dans un endroit à la maison; ,İí ãßÇä Âãä İí ÇáãäÒáº,,,,,,
storing_cash,transfer_home_country,2. Transfer back to home country,2. Transfert vers le pays d'origine; ,ÊÍæíá Åáì ÈáÏ ÇáãäÔÃº,,,,,,
storing_cash,carry_onme,3. Carry it on me,3. Portez-le sur moi; ,ÃÍãáå ãÚí,,,,,,
storing_cash,bank_account,4. Put it in a bank account,4. Mettez-le dans un compte bancaire; ,ÃÖÚå İí ÍÓÇÈ Èäßí º,,,,,,
storing_cash,giveit_employer,5. Give it to my employer,5. Donnez-le à mon employeur,ÃÚØå áÕÇÍÈ ÇáÚãá,,,,,,
storing_cash,giveit_smuggler,6. Give it to my smuggler,6. Donnez-le à mon contrebandier,ÃÚØíåÇ ááãåÑÈ,,,,,,
storing_cash,ask_migrant_refugee_friends_storeit,7. Ask refugee and migrant friends to store it,7. Demandez à des amis réfugiés et migrants de le stocker,ÇØáÈ ãä ÃÕÏŞÇÁ ÇááÇÌÆíä æÇáãåÇÌÑíä ÊÎÒíäå,,,,,,
storing_cash,ask_libyans_storeit,8. Ask Libyan friends to store it,8. Demandez à des amis libyens de le stocker,ÇØáÈ ãä ÇáÃÕÏŞÇÁ ÇááíÈííä ÊÎÒíäå,,,,,,
storing_cash,other,Other (please specify),9. Autres (Veuillez spécifier s'il vous plait),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
storing_cash,dk,Don't know,10. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
storing_cash,dwta,Prefer not to answer,11. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
way_sending_money,official_money_transfer_agency,2. Official money transfer agency,2. Agence officielle de transfert d'argent,æßÇáÉ ÊÍæíá ÇáÃãæÇá ÇáÑÓãíÉ,,,,,,
way_sending_money,unofficial_money_transfer_agency,3. Unofficial money transfer agency,3. Agence non officielle de transfert d'argent,æßÇáÉ ÊÍæíá ÇáÃãæÇá ÇáÛíÑ ÇáÑÓãíÉ,,,,,,
way_sending_money,hawala_system,4. Hawala system,4. Système Hawala,äÙÇã ÇáÍæÇáÉ,,,,,,
way_sending_money,through_person_iknow,5. Through a person I know who travels regularly back home,5. Par l'intermédiaire d'une personne que je connais qui voyage régulièrement à la maison ; ,ãä ÎáÇá ÔÎÕ ÃÚÑİ Ãäå íÓÇİÑ ÈÇäÊÙÇã Åáì ÇáãæØäº,,,,,,
way_sending_money,through_bank_account,6. Through bank account,6. Par compte bancaire,ãä ÎáÇá ÇáÍÓÇÈ ÇáãÕÑİíº,,,,,,
way_sending_money,other,Other (please specify),Autre (veuillez préciser),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
way_sending_money,dk,Don't know,Je ne sais pas ce que c'est.,áÇ ÃÚÑİ,,,,,,
way_sending_money,dwta,Prefer not to answer,Préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
cash_coping,coping_strategy_not_available_applicable,Not applicable/This coping strategy is not available to me,Non applicable/Cette stratégie d'adaptation n'est pas disponible pour moi ,ÛíÑ ŞÇÈá ááÊØÈíŞ / ÅÓÊÑÇÊíÌíÉ ÇáÊÃŞáã åĞå ÛíÑ ãÊÇÍÉ áí,,,,,,
cash_coping,yes,Yes,Oui,äÚã,,,,,,
cash_coping,no_need_use_this,"No, had no need to use this coping strategy","Non, n'avait pas besoin d'utiliser cette stratégie d'adaptation","áÇ ¡ áã Êßä ÈÍÇÌÉ Åáì ÇÓÊÎÏÇã ÇÓÊÑÇÊíÌíÉ ÇáÊÃŞáã åĞå",,,,,,
cash_coping,no_already_exhausted,"No, have already exhausted this coping strategy and cannot use it again","Non, ont déjà épuisé cette stratégie d'adaptation et ne peuvent pas l'utiliser à nouveau","áÇ¡ áŞÏ ÇÓÊäİÏÊ ÈÇáİÚá ÇÓÊÑÇÊíÌíÉ ÇáÊÃŞáã åĞå æáÇ íãßä ÇÓÊÎÏÇãåÇ ãÑÉ ÃÎÑì",,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_access_food,1. Accessing food,1. Accès à la nourriture,ÇáæÕæá Åáì ÇáÛĞÇÁ,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_pay_healthcare,2. Paying for healthcare,2. Payer pour les soins de santé,ÇáÏİÚ ãŞÇÈá ÇáÑÚÇíÉ ÇáÕÍíÉ,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_pay_education,3. Paying for education,3. Payer pour l'éducation,ÇáÏİÚ ãŞÇÈá ÇáÊÚáíã,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_pay_shelter,4. Paying for shelter,4. Payer pour le logement,ÏİÚ Ëãä ÇáãÓßä,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_pay_other_basics,5. Paying for other basic needs,5. Payer pour d'autres besoins de base,ÇáÏİÚ ãŞÇÈá ÇáÇÍÊíÇÌÇÊ ÇáÃÓÇÓíÉ ÇáÃÎÑì,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_pay_smuggler,6. Paying smuggler(s),6. Payer le contrebandier (s),ÇáÏİÚ ááãåÑÈíä,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_to_pay_ransom,7. Paying a ransom,7. Payer une rançon,ÏİÚ ÇáİÏíÉ,,,,,,
using_cash_coping_mechanism_reasons,cash_coping_send_money_family,8. Sending money to family in country of origin,8. Envoyer de l'argent à la famille dans le pays d'origine,ÅÑÓÇá ÇáÃãæÇá Åáì ÇáÃÓÑÉ İí ÈáÏ ÇáãäÔÃ,,,,,,
using_cash_coping_mechanism_reasons,other,Other (please specify),9. Autres (s'il vous plaît spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
using_cash_coping_mechanism_reasons,dk,Don't know,10. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
using_cash_coping_mechanism_reasons,dwta,Prefer not to answer,11. Je préfère ne pas répondre, áÇ ÃİÖá ÇáÇÌÇÈÉ,,,,,,
shelter_type,apartment,1. Apartment (including one-room apartments),1. Appartement (incluant un appartement avec une seule piece),ÔŞÉ (ÈãÇ İí Ğáß ÇáÔŞŞ ÈÛÑİÉ æÇÍÏÉ),,,,,,
shelter_type,house,2. House,2. Maison,ÈíÊ,,,,,,
shelter_type,unfinished_rooms,3. Unfinished room(s),3. Chambre inachevée (s),ÛÑİÉ (ÛÑİ) ÛíÑ ãßÊãáÉ,,,,,,
shelter_type,public_building_not_used_for_shelter,"4. Public building not usually used for shelter (school, mosque, etc.)","4. Bâtiment public qui n'est généralement pas utilisé pour se mettre à l'abri (école, mosquée, etc.)","ÇáãÈÇäí ÇáÚÇãÉ ÇáÊí áÇ ÊÓÊÎÏã ÚÇÏÉ ááãÃæì (ÇáãÏÑÓÉ¡ ÇáãÓÌÏ¡ ÅáÎ)",,,,,,
shelter_type,private_building_not_used_for_shelter,"5. Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","5. Buliding privé pas habituellement employé pour l'abri (sous-sol, garage, magasin, entrepôt, chantier, etc.)","ãÈÇäí ÎÇÕÉ áÇ ÊÓÊÎÏã ÚÇÏÉ ááãÃæì (ÇáŞÈæ¡ ÇáãÑÂÈ¡ ãÊÌÑ¡ ãÓÊæÏÚ¡ ãæŞÚ ÇáÚãá¡ ÇáÎ)",,,,,,
shelter_type,tent_caravan,6. Tent or caravan,6. Tente ou caravane,ÎíãÉ Ãæ ÈíÊ ãÊäŞá (ßÇÑİä),,,,,,
shelter_type,temporary_shelter_ngos,7. Temporary shelter provided by INGO or local NGO,7. Abri temporaire fourni par l'INGO ou une ONG locale,ãÃæì ãÄŞÊ ãŞÏã ãä ãäÙãÉ ÛíÑ ÍßæãíÉ ÏæáíÉ Ãæ ãÍáíÉ,,,,,,
shelter_type,connection_house,8. Connection house,8. Maison de connexion,ãáÍŞ ÎÇÕ ÈÇáãäÒá,,,,,,
shelter_type,hotel,9. Hotel,9. Hôtel,ÇáİäÏŞ,,,,,,
shelter_type,camp_informal_settlement,10. Camp or informal settlement for displaced persons,10. Camp ou campement informel pour personnes déplacées,ãÎíãÇÊ Ãæ ãÎíãÇÊ ÛíÑ ÑÓãíÉ ááäÇÒÍíä,,,,,,
shelter_type,outdoors,11. Outdoors (no shelter at all),11. Plein air (pas d'abri du tout),İí ÇáÚÑÇÁ (áÇ ãÃæì Úáì ÇáÅØáÇŞ),,,,,,
